model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
s0_size1258_originalsize1258,2.986155748,2.585427761,0.009116782,2.97703886,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.827131748,2.838806868,4.27E-05,2.827089071,0.004576921,1,0.999791699,0.999780674
s0_size1258_originalsize1258,2.982776403,2.588844061,0.008583775,2.974192619,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.655381203,2.666995049,4.96E-05,2.655331612,0.00213873,1,0.999785649,0.999830954
s0_size1258_originalsize1258,2.98136425,2.591844797,0.008486927,2.972877264,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.776425123,2.787489414,3.25E-05,2.77639246,0.004091537,1,0.999845521,0.999858148
s0_size1258_originalsize1258,2.990329504,2.580207348,0.009387164,2.980942249,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.748487711,2.757037163,1.98E-05,2.748467922,0.006380299,1,0.999919788,0.999885293
s0_size1258_originalsize1258,2.988502026,2.581451416,0.009294437,2.979207516,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.798276901,2.808007002,4.80E-05,2.798228979,0.009088091,1,0.999784317,0.999541491
s0_size1258_originalsize1258,2.986568213,2.584214449,0.008989204,2.977579117,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.839603662,2.849088907,7.03E-05,2.839533329,0.002616708,1,0.999668818,0.999784832
s0_size1258_originalsize1258,2.983572721,2.58920455,0.008960878,2.974611759,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.863307238,2.873139381,2.78E-05,2.863279343,0.004355698,1,0.99986265,0.999907464
s0_size1258_originalsize1258,2.990368843,2.581084251,0.009518396,2.980850458,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.793118238,2.804839134,2.98E-05,2.793088436,0.004189939,1,0.999858618,0.99989849
s0_size1258_originalsize1258,2.979190826,2.596808434,0.008360168,2.970830679,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.824923038,2.830422401,3.93E-05,2.824883699,0.009261135,1,0.999811925,0.999730006
s0_size1258_originalsize1258,2.986628294,2.585906744,0.009056755,2.977571487,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.731098175,2.741418839,3.84E-05,2.73105979,0.006148813,1,0.999832763,0.999903842
s0_size1258_originalsize1258,2.97893548,2.595528841,0.008506136,2.97042942,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.784431219,2.793266296,0.0001495,2.784281731,0.004061861,1,0.99929153,0.999866472
s0_size1258_originalsize1258,2.986228228,2.586710215,0.008748284,2.977479935,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.722073793,2.733269453,2.51E-05,2.722048759,0.006553108,1,0.999911358,0.999899165
s0_size1258_originalsize1258,2.97742939,2.6005795,0.00788722,2.969542265,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.808817863,2.812342167,3.04E-05,2.808787346,0.012028357,1,0.999866185,0.999867072
s0_size1258_originalsize1258,2.985729933,2.586157322,0.008598743,2.977131128,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.684823513,2.692363262,7.20E-05,2.684751511,0.007279906,1,0.999680036,0.999836616
s0_size1258_originalsize1258,2.982788563,2.593715668,0.008377194,2.974411488,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.87467289,2.880257607,3.27E-05,2.874640226,0.01667428,1,0.999837338,0.999884165
s0_size1258_originalsize1258,2.99166441,2.578625441,0.008778752,2.982885599,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.845975876,2.856731892,4.86E-05,2.845927238,0.006252078,1,0.999796912,0.999622508
s0_size1258_originalsize1258,2.976627588,2.595539808,0.008419448,2.968208075,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.74703455,2.755570889,5.85E-05,2.746975899,0.005387942,1,0.999728026,0.99978592
s0_size1258_originalsize1258,2.989256144,2.580709696,0.009081508,2.980174541,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.787324667,2.801555157,3.27E-05,2.787292004,0.005592588,1,0.999860183,0.999920491
s0_size1258_originalsize1258,2.984240294,2.587035894,0.008690701,2.975549698,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.778757811,2.78934598,2.31E-05,2.778734684,0.005417219,1,0.999894294,0.999912004
s0_size1258_originalsize1258,2.989850044,2.581824303,0.009443223,2.980406761,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.785343409,2.798799753,3.22E-05,2.785311222,0.002771001,1,0.999861272,0.999880174
s0_size1258_originalsize1258,2.990461588,2.579838514,0.009581619,2.980880022,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.695935726,2.708184719,3.15E-05,2.695904255,0.002669182,1,0.999859122,0.999867233
s0_size1258_originalsize1258,2.984375238,2.586636782,0.008267864,2.976107359,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.769528627,2.781286001,2.50E-05,2.769503593,0.001445463,1,0.99988081,0.999888106
s0_size1258_originalsize1258,2.991327763,2.579190254,0.009091465,2.982236385,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.760207415,2.769652128,8.03E-05,2.760127068,0.004862971,1,0.999646748,0.999818512
s0_size1258_originalsize1258,2.991644382,2.578140259,0.009213438,2.982430935,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.761884689,2.773970366,7.57E-05,2.761809111,0.003294886,1,0.999760226,0.999900567
s0_size1258_originalsize1258,2.989949703,2.582380533,0.009246131,2.980703592,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.816316605,2.828623056,3.86E-05,2.816277981,0.002437487,1,0.999827459,0.999858268
s0_size1258_originalsize1258,2.991624832,2.579725504,0.008874297,2.982750654,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.749164104,2.760297775,2.43E-05,2.749139786,0.00467295,1,0.999931245,0.999919048
s0_size1258_originalsize1258,2.986549854,2.586253166,0.008724633,2.977825165,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.720326424,2.72995615,1.64E-05,2.720309973,0.003316562,1,0.999924499,0.999919478
s0_size1258_originalsize1258,2.989584446,2.580961227,0.00908854,2.98049593,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.72934103,2.737603664,5.01E-05,2.729290962,0.005354274,1,0.999789246,0.999848543
s0_size1258_originalsize1258,2.994184017,2.577357531,0.009336635,2.984847307,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.789518356,2.801129818,2.00E-05,2.789498329,0.002254117,1,0.999905173,0.999928572
s0_size1258_originalsize1258,2.993873596,2.575995445,0.008976392,2.984897137,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.666621447,2.675642967,4.18E-05,2.666579723,0.008247642,1,0.99983799,0.999883634
s0_size1258_originalsize1258,2.995127916,2.576425314,0.009609736,2.985518217,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.710208893,2.720372915,2.18E-05,2.710187197,0.007383296,1,0.999903239,0.999837513
s0_size1258_originalsize1258,2.991458893,2.577860832,0.009318904,2.982140064,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.832017183,2.842247963,2.23E-05,2.831994772,0.008465556,1,0.999904333,0.999918167
s0_size1258_originalsize1258,2.993812323,2.576710701,0.009520065,2.984292269,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.842603445,2.854069233,2.50E-05,2.842578411,0.005842194,1,0.999891368,0.999898266
s0_size1258_originalsize1258,2.990397692,2.580991268,0.009453099,2.980944633,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.761292219,2.770201683,2.41E-05,2.761268139,0.002798271,1,0.999892592,0.999905926
s0_size1258_originalsize1258,2.993997574,2.578544855,0.009494023,2.984503508,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.767126083,2.77867651,1.12E-05,2.767114878,0.004042591,1,0.999953866,0.999942402
s0_size1258_originalsize1258,2.988964796,2.584190369,0.008606379,2.980358362,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.83265996,2.843590021,2.55E-05,2.832634449,0.00580675,1,0.999878433,0.999896622
s0_size1258_originalsize1258,2.994372606,2.576486826,0.009322787,2.985049725,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.729247332,2.738296747,2.97E-05,2.729217529,0.003589431,1,0.999862212,0.999902216
s0_size1258_originalsize1258,2.993730783,2.576866865,0.009253914,2.984476805,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.709227085,2.719949722,2.29E-05,2.709204197,0.003362059,1,0.999904171,0.999921316
s0_size1258_originalsize1258,2.995093107,2.576882362,0.008755374,2.986337662,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.792722702,2.802522182,1.72E-05,2.792705536,0.004231306,1,0.999919467,0.999905607
s0_size1258_originalsize1258,2.994982719,2.577570438,0.009400548,2.985582113,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.733475447,2.745426178,3.10E-05,2.733444452,0.006509326,1,0.999889072,0.999908662
s0_size1258_originalsize1258,2.996604919,2.575672388,0.009605208,2.98699975,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.691165209,2.702793121,2.88E-05,2.69113636,0.003568399,1,0.999879092,0.999894213
s0_size1258_originalsize1258,2.998407602,2.571910143,0.008769455,2.98963809,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.811482668,2.823026896,3.42E-05,2.811448574,0.003808353,1,0.9998391,0.999873358
s0_size1258_originalsize1258,3.003483057,2.564753056,0.010478428,2.99300456,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.807931185,2.814788342,2.66E-05,2.807904482,0.014314251,1,0.999873876,0.999052059
s0_size1258_originalsize1258,2.995560408,2.57380414,0.007895377,2.987664938,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.763734341,2.774687529,9.64E-05,2.76363802,0.006885771,1,0.999625039,0.999670247
s0_size1258_originalsize1258,2.993928909,2.575758219,0.007660057,2.986268759,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.787146807,2.796635389,0.000146553,2.787000179,0.006226444,1,0.999315896,0.999740002
s0_size1258_originalsize1258,2.992258787,2.579569101,0.007598472,2.984660387,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.729759216,2.741359472,0.000106371,2.729652882,0.004232775,1,0.999508517,0.999691018
s0_size1258_originalsize1258,2.983973742,2.590550423,0.007312877,2.976660967,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.804312706,2.812174797,3.90E-05,2.804273844,0.009595517,1,0.999831901,0.999610496
s0_size1258_originalsize1258,2.986773491,2.588458776,0.007999524,2.978774071,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.854870319,2.86199379,3.84E-05,2.854831934,0.011485733,1,0.999808379,0.999744801
s0_size1258_originalsize1258,2.996657848,2.575315237,0.0087286,2.987929344,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.777507782,2.78732276,4.39E-05,2.777463913,0.006473821,1,0.999806995,0.999872285
s0_size1258_originalsize1258,2.995761156,2.57291007,0.008632467,2.987128735,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.794575214,2.796572685,3.17E-05,2.794543505,0.013901789,1,0.99985369,0.999908087
s0_size1258_originalsize1258,2.988353968,2.584351301,0.008156058,2.980197906,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.79446578,2.799060106,6.31E-05,2.794402599,0.01440902,1,0.999697917,0.999813968
s0_size1258_originalsize1258,2.995252609,2.574166536,0.007708493,2.98754406,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.659584284,2.6711936,5.02E-05,2.659534216,0.007016357,1,0.999792762,0.999711472
s0_size1258_originalsize1258,2.988390684,2.582645178,0.007730675,2.980659962,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.712230682,2.721388817,2.06E-05,2.712210178,0.00391013,1,0.999905937,0.99987925
s0_size1258_originalsize1258,2.996130466,2.576384068,0.009006227,2.987124205,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.638800144,2.649173737,2.45E-05,2.638775587,0.003354145,1,0.999893382,0.999908141
s0_size1258_originalsize1258,2.996043205,2.575110197,0.0089919,2.987051249,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.766824245,2.778959513,2.20E-05,2.766802311,0.006264831,1,0.99990806,0.999919771
s0_size1258_originalsize1258,2.997907639,2.57182169,0.009246521,2.988661051,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.74348712,2.754933119,2.65E-05,2.743460655,0.007651429,1,0.999895524,0.999915778
s0_size1258_originalsize1258,2.999609232,2.571557283,0.009381392,2.990227938,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.82154417,2.835506916,2.38E-05,2.821520329,0.005351479,1,0.999888379,0.99991098
s0_size1258_originalsize1258,2.995804071,2.575247526,0.009209054,2.986594915,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.71845603,2.728667736,2.59E-05,2.718430042,0.0065115,1,0.999882515,0.999913526
s0_size1258_originalsize1258,2.997351885,2.573289156,0.008960598,2.988391399,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.891648293,2.904977798,2.43E-05,2.891623974,0.00236511,1,0.999886795,0.999890648
s0_size1258_originalsize1258,3.000209093,2.569825172,0.008939859,2.99126935,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.78705287,2.800079823,2.70E-05,2.787025928,0.004956829,1,0.999884505,0.999908822
s0_size1258_originalsize1258,2.999653339,2.5720644,0.009592076,2.990061283,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.818789482,2.830662489,2.92E-05,2.818760157,0.002480991,1,0.999859297,0.999867998
s0_size1258_originalsize1258,3.000844955,2.569452524,0.008494096,2.992350817,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.741679668,2.754204273,3.43E-05,2.741645336,0.004300459,1,0.999864949,0.999852709
s0_size1258_originalsize1258,2.999666452,2.571243048,0.008511185,2.991155386,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.786273003,2.798892021,3.25E-05,2.786240578,0.001812599,1,0.999846875,0.999872951
s0_size1258_originalsize1258,2.999839783,2.572012424,0.008607322,2.991232395,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.851766348,2.863033295,2.70E-05,2.851739407,0.004178797,1,0.999870613,0.999876163
s0_size1258_originalsize1258,2.998013735,2.572809458,0.008932829,2.989080906,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.807137251,2.819145203,1.47E-05,2.807122707,0.00230209,1,0.999939888,0.999930563
s0_size1258_originalsize1258,2.998967886,2.57336235,0.008999138,2.989968777,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.778096437,2.792496681,1.59E-05,2.778080463,0.002048189,1,0.999930839,0.999923409
s0_size1258_originalsize1258,3.000629663,2.570152044,0.009605949,2.991023779,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.776299,2.784310102,4.68E-05,2.77625227,0.010401421,1,0.999786707,0.999877176
s0_size1258_originalsize1258,3.003593683,2.568813562,0.009489347,2.994104385,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.844216347,2.856040478,2.51E-05,2.844191313,0.003384565,1,0.999884332,0.999842354
s0_size1258_originalsize1258,2.999112368,2.573675632,0.008701144,2.990411282,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.679260254,2.691369295,6.31E-05,2.679197311,0.003331732,1,0.999725369,0.999781709
s0_size1258_originalsize1258,3.003559828,2.567120552,0.009312171,2.994247675,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.90829277,2.922299385,3.26E-05,2.908260107,0.00321082,1,0.999842657,0.999787359
s0_size1258_originalsize1258,3.00600791,2.56398654,0.009226329,2.996781588,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.786342144,2.798294544,3.28E-05,2.786309242,0.004976236,1,0.999849219,0.999605197
s0_size1258_originalsize1258,2.999202251,2.57425189,0.008602059,2.990600109,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.819198132,2.827677011,1.75E-05,2.819180727,0.007186964,1,0.999928325,0.999926186
s0_size1258_originalsize1258,2.992984295,2.585681915,0.007740954,2.98524332,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.746620178,2.748966694,2.37E-05,2.746596575,0.014263639,1,0.999890674,0.999792903
s0_size1258_originalsize1258,3.002770662,2.567708492,0.008897765,2.993872881,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.844586849,2.852377653,6.51E-05,2.844521761,0.006982276,1,0.999684429,0.999898561
s0_size1258_originalsize1258,2.999807119,2.570512056,0.008657248,2.991149902,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.817076921,2.827755451,5.02E-05,2.817026615,0.008738325,1,0.999759985,0.999872591
s0_size1258_originalsize1258,2.999017,2.573575974,0.009371489,2.989645481,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.802784681,2.813909769,2.11E-05,2.802763462,0.004412561,1,0.999898881,0.999912642
s0_size1258_originalsize1258,2.99843955,2.575241566,0.009283375,2.989156246,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.675788164,2.684610844,4.11E-05,2.675746918,0.007197648,1,0.999815338,0.999902755
s0_size1258_originalsize1258,2.995704651,2.576691866,0.00847557,2.987229109,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.762723446,2.773272514,4.97E-05,2.762673855,0.003320556,1,0.999773202,0.999909345
s0_size1258_originalsize1258,2.994930029,2.578801155,0.00826098,2.986669064,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.767860651,2.776448011,4.47E-05,2.767816067,0.004944698,1,0.999789255,0.999789135
s0_size1258_originalsize1258,2.997951269,2.574700594,0.008727583,2.989223719,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.852159262,2.862271309,2.26E-05,2.852136612,0.004965728,1,0.999888659,0.999902662
s0_size1258_originalsize1258,2.99880147,2.571993828,0.009094279,2.989707232,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.88698101,2.898198128,2.63E-05,2.886954784,0.004035852,1,0.999872946,0.999894844
s0_size1258_originalsize1258,3.00382781,2.56751585,0.009423815,2.994404078,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.826802492,2.836429119,1.50E-05,2.826787472,0.005695976,1,0.9999293,0.999920876
s0_size1258_originalsize1258,3.006573915,2.563008308,0.009164675,2.997409344,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.831525803,2.840871334,2.10E-05,2.831504822,0.009108633,1,0.999899576,0.99990108
s0_size1258_originalsize1258,3.007048607,2.561549425,0.009063799,2.997984886,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.783637762,2.793274879,3.41E-05,2.783603668,0.009722743,1,0.999860796,0.999841114
s0_size1258_originalsize1258,3.00668788,2.56297636,0.009013623,2.997674227,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.742575884,2.753547668,3.51E-05,2.742540836,0.004421431,1,0.999842649,0.999888563
s0_size1258_originalsize1258,3.005056143,2.566031218,0.009225554,2.995830536,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.803891897,2.818092823,2.51E-05,2.803866863,0.002630954,1,0.999880402,0.999909942
s0_size1258_originalsize1258,2.996033669,2.577110529,0.008016292,2.988017321,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.811471462,2.823031902,2.58E-05,2.811445713,0.004440258,1,0.999879691,0.999821445
s0_size1258_originalsize1258,3.00432229,2.565994978,0.008655153,2.995667219,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.802028656,2.812683344,2.86E-05,2.802000046,0.004842719,1,0.999876302,0.999909571
s0_size1258_originalsize1258,3.00510931,2.565502882,0.008920482,2.996188879,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.65954113,2.671788931,5.24E-05,2.659488678,0.003734798,1,0.999784863,0.999921068
s0_size1258_originalsize1258,3.007315159,2.562447309,0.008881208,2.998434067,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.823730707,2.833761692,2.45E-05,2.82370615,0.008363414,1,0.999888008,0.999906289
s0_size1258_originalsize1258,3.008687496,2.56252265,0.008970461,2.999716997,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.756664991,2.767861128,2.08E-05,2.756644249,0.007878689,1,0.999902139,0.99991931
s0_size1258_originalsize1258,3.005990505,2.565847158,0.008835464,2.997154951,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.749295235,2.761078835,2.57E-05,2.749269485,0.003234792,1,0.999892646,0.999907058
s0_size1258_originalsize1258,3.011919975,2.558395386,0.009084811,3.002835274,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.841212749,2.853078842,4.96E-05,2.841163158,0.004022102,1,0.99978788,0.999912593
s0_size1258_originalsize1258,3.015649557,2.553140879,0.009598865,3.006050587,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.809752226,2.822323799,3.76E-05,2.809714556,0.007082978,1,0.999841751,0.999815187
s0_size1258_originalsize1258,3.008246183,2.562002659,0.009166259,2.999079943,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.777326822,2.78494072,2.48E-05,2.777302027,0.010101208,1,0.999896658,0.999909651
s0_size1258_originalsize1258,3.003005028,2.570759058,0.009205461,2.993799686,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.795125484,2.804267406,2.06E-05,2.79510498,0.006811278,1,0.999909829,0.999922689
s0_size1258_originalsize1258,3.004002333,2.569309711,0.008210772,2.995791674,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.781792164,2.7907691,4.66E-05,2.781745672,0.006209743,1,0.99978024,0.99985393
s0_size1258_originalsize1258,3.001152754,2.571429729,0.008415895,2.992736816,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.765318394,2.774930954,3.53E-05,2.765283108,0.00463761,1,0.999832682,0.99986701
s0_size1258_originalsize1258,3.009064674,2.561504841,0.008881486,3.000183105,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.799278975,2.811499119,2.55E-05,2.799253464,0.00367891,1,0.999889979,0.999874923
s0_size1258_originalsize1258,3.006360054,2.564985514,0.008670795,2.997689247,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.799073219,2.810634136,2.14E-05,2.799051762,0.003261747,1,0.999917212,0.999906384
s0_size1258_originalsize1258,3.012183189,2.557553291,0.009012988,3.003170252,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.773967266,2.786825657,3.32E-05,2.773934126,0.005853749,1,0.999874156,0.999916307
s0_size1258_originalsize1258,3.00864768,2.560520887,0.009112617,2.999535084,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.822438002,2.829624176,2.22E-05,2.822415829,0.012193237,1,0.99989425,0.999940397
s0_size1258_originalsize1258,3.018417835,2.551723003,0.009622917,3.008795023,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.777995586,2.787053585,2.10E-05,2.777974606,0.00577493,1,0.99990432,0.999813845
s0_size1258_originalsize1258,3.012321711,2.556767225,0.009015217,3.003306389,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.863913536,2.876815319,2.62E-05,2.86388731,0.004755307,1,0.99987307,0.99987423
s0_size1258_originalsize1258,3.017096281,2.555233955,0.009304195,3.007791996,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.73071909,2.740445375,2.44E-05,2.730694771,0.008756218,1,0.999894943,0.99991624
